source_row,用户名,emotions,influence_of_emotions,text_species_mentions,feeling_correlated_to_text_species,text_activities_or_facilities,feeling_correlated_to_text_activities_or_facilities,comment_sentiment_score_0_to_1,raw_response,parse_ok,error
149,1天津市蓟州区盘山_Sunny33小超人,Contentment; Relaxation; Excitement,"Scenic views, free shows, convenience",[],[],climbing; artificial waterfall; stage; free performances; cable car,stage - relaxing; cable car - convenient; artificial waterfall - refreshing; free performances - enjoyable; climbing - scenic,0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Relaxation"", ""Excitement""],
    ""influence_of_emotions"": ""Scenic views, free shows, convenience"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""climbing"", ""artificial waterfall"", ""stage"", ""free performances"", ""cable car""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""stage - relaxing"", ""cable car - convenient"", ""artificial waterfall - refreshing"", ""free performances - enjoyable"", ""climbing - scenic""],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.85
    }
  }
}",True,
150,1天津市蓟州区盘山_真诚的猫咪,Disappointment; Hope; Contentment,"Poor timing, rocky terrain, food delight",[],[],[],[],0.3,"{
  ""text_analysis"": {
    ""emotions"": [""Disappointment"", ""Hope"", ""Contentment""],
    ""influence_of_emotions"": ""Poor timing, rocky terrain, food delight"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.30
    }
  }
}",True,
151,1天津市蓟州区盘山_义门回归,Contentment; Exhaustion,Hiking journey,[],[],Hiking; Ticket booking; Visiting temples; Mountain climbing,Hiking - Tiring; Temples - Serene; Mountain climbing - Rewarding,0.65,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Exhaustion""],
    ""influence_of_emotions"": ""Hiking journey"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""Hiking"", ""Ticket booking"", ""Visiting temples"", ""Mountain climbing""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""Hiking - Tiring"", ""Temples - Serene"", ""Mountain climbing - Rewarding""],
    ""comment_sentiment"": {""score_0_to_1"": 0.65}
  }
}",True,
152,1天津市蓟州区盘山_M366791,Contentment; Pride; Excitement,"Nature, affordability, time spent",[],[],hiking,hiking - enjoyable,0.9,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Pride"", ""Excitement""],
    ""influence_of_emotions"": ""Nature, affordability, time spent"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""hiking""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""hiking - enjoyable""],
    ""comment_sentiment"": {""score_0_to_1"": 0.90}
  }
}",True,
153,1天津市蓟州区盘山_匿名用户4,Contentment; Disappointment,"Historical charm, poor signage",[],[],观光车; 石阶路; 导览图; 后山路,观光车 - Convenient but limited; 石阶路 - Scenic and historic; 导览图 - Incomplete and unclear; 后山路 - Missed due to transport,0.65,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Disappointment""],
    ""influence_of_emotions"": ""Historical charm, poor signage"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""观光车"", ""石阶路"", ""导览图"", ""后山路""],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""观光车 - Convenient but limited"",
      ""石阶路 - Scenic and historic"",
      ""导览图 - Incomplete and unclear"",
      ""后山路 - Missed due to transport""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.65
    }
  }
}",True,
154,1天津市蓟州区盘山_happychb,Disappointment; Frustration; Contentment,Infrastructure gaps,[],[],walking; exploring; electric leaf blower; visitor center; plaza; mountain trail; scenic area,walking - peaceful; exploring - enriching; electric leaf blower - annoying; visitor center - lacking; plaza - modern; mountain trail - scenic; scenic area - beautiful,0.55,"{
  ""text_analysis"": {
    ""emotions"": [""Disappointment"", ""Frustration"", ""Contentment""],
    ""influence_of_emotions"": ""Infrastructure gaps"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""walking"", ""exploring"", ""electric leaf blower"", ""visitor center"", ""plaza"", ""mountain trail"", ""scenic area""],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""walking - peaceful"",
      ""exploring - enriching"",
      ""electric leaf blower - annoying"",
      ""visitor center - lacking"",
      ""plaza - modern"",
      ""mountain trail - scenic"",
      ""scenic area - beautiful""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.55
    }
  }
}",True,
155,1天津市蓟州区盘山_118082,Contentment; Relaxation; Pride,"Nature scenery, physical activity, scenic spots",[],[],hiking; climbing; visiting temples; viewing inscriptions; walking by streams,hiking - refreshing; climbing - rewarding; temples - peaceful; inscriptions - historical; streams - calming,0.75,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Relaxation"", ""Pride""],
    ""influence_of_emotions"": ""Nature scenery, physical activity, scenic spots"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""hiking"", ""climbing"", ""visiting temples"", ""viewing inscriptions"", ""walking by streams""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""hiking - refreshing"", ""climbing - rewarding"", ""temples - peaceful"", ""inscriptions - historical"", ""streams - calming""],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.75
    }
  }
}",True,
156,1天津市蓟州区盘山_我要一直向前,[],,[],[],[],[],0.65,"{
  ""text_analysis"": {
    ""emotions"": [],
    ""influence_of_emotions"": """",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.65
    }
  }
}",True,
157,1天津市蓟州区盘山_guihua5,Admiration; Contentment; Pride,Historic architecture,[],[],牌楼; 寺庙; 定光佛舍利宝塔; 天成寺; 塔林; 万松寺; 南天门; 罩杯云寺; 自来峰鼓楼; 挂月峰; 登山,牌楼 - Impressive; 寺庙 - Serene; 定光佛舍利宝塔 - Majestic; 天成寺 - Peaceful; 塔林 - Reverent; 万松寺 - Tranquil; 南天门 - Grand; 罩杯云寺 - Spiritual; 自来峰鼓楼 - Historic; 挂月峰 - Challenging; 登山 - Rewarding,0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Admiration"", ""Contentment"", ""Pride""],
    ""influence_of_emotions"": ""Historic architecture"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""牌楼"", ""寺庙"", ""定光佛舍利宝塔"", ""天成寺"", ""塔林"", ""万松寺"", ""南天门"", ""罩杯云寺"", ""自来峰鼓楼"", ""挂月峰"", ""登山""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""牌楼 - Impressive"", ""寺庙 - Serene"", ""定光佛舍利宝塔 - Majestic"", ""天成寺 - Peaceful"", ""塔林 - Reverent"", ""万松寺 - Tranquil"", ""南天门 - Grand"", ""罩杯云寺 - Spiritual"", ""自来峰鼓楼 - Historic"", ""挂月峰 - Challenging"", ""登山 - Rewarding""],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.85
    }
  }
}",True,
158,1天津市蓟州区盘山_M37976,Contentment; Gratitude; Pride,Staff professionalism,[],[],[],[],0.95,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Gratitude"", ""Pride""],
    ""influence_of_emotions"": ""Staff professionalism"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.95
    }
  }
}",True,
159,1天津市蓟州区盘山_TS天乐,[],,[],[],[],[],0.5,"{
  ""text_analysis"": {
    ""emotions"": [],
    ""influence_of_emotions"": """",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.50
    }
  }
}",True,
160,1天津市蓟州区盘山_奶油冰棍的快乐生活,Contentment; Appreciation; Excitement,"Scenic beauty, accessibility, cultural richness",[],[],[],[],0.9,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Appreciation"", ""Excitement""],
    ""influence_of_emotions"": ""Scenic beauty, accessibility, cultural richness"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.90
    }
  }
}",True,
161,1天津市蓟州区盘山_宣达,Admiration; Contentment; Hope,Natural beauty,[],[],[],[],0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Admiration"", ""Contentment"", ""Hope""],
    ""influence_of_emotions"": ""Natural beauty"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.85
    }
  }
}",True,
162,1天津市蓟州区盘山_宣达,Admiration; Contentment; Excitement,"Scenic beauty, vastness, convenience",[],[],cable car,cable car - convenient,0.9,"{
  ""text_analysis"": {
    ""emotions"": [""Admiration"", ""Contentment"", ""Excitement""],
    ""influence_of_emotions"": ""Scenic beauty, vastness, convenience"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""cable car""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""cable car - convenient""],
    ""comment_sentiment"": {""score_0_to_1"": 0.90}
  }
}",True,
163,1天津市蓟州区盘山_薇薇华,Contentment; Appreciation; Excitement,"Natural beauty, physical effort, scenic reward",[],[],Climbing mountain; Cable car; 5A scenic area,Climbing mountain - Rewarding; Cable car - Convenient; 5A scenic area - Prestigious,0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Appreciation"", ""Excitement""],
    ""influence_of_emotions"": ""Natural beauty, physical effort, scenic reward"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""Climbing mountain"", ""Cable car"", ""5A scenic area""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""Climbing mountain - Rewarding"", ""Cable car - Convenient"", ""5A scenic area - Prestigious""],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.85
    }
  }
}",True,
164,1天津市蓟州区盘山_薇薇华,Excitement; Contentment; Admiration,"Affordable price, scenic views, physical reward",[],[],缆车; 步行; 计步器; 万松寺; 盘山景区,缆车 - Worth the cost; 步行 - Exhausting but rewarding; 万松寺 - Key landmark; 盘山景区 - Highly recommended,0.9,"{
  ""text_analysis"": {
    ""emotions"": [""Excitement"", ""Contentment"", ""Admiration""],
    ""influence_of_emotions"": ""Affordable price, scenic views, physical reward"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""缆车"", ""步行"", ""计步器"", ""万松寺"", ""盘山景区""],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""缆车 - Worth the cost"",
      ""步行 - Exhausting but rewarding"",
      ""万松寺 - Key landmark"",
      ""盘山景区 - Highly recommended""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.90
    }
  }
}",True,
165,1天津市蓟州区盘山_时光步旅,Contentment; Relaxation; Excitement,"Natural scenery, mountain views, personal experience",[],[],QR code activity; mountain climbing; villa houses; oxygen-rich environment,QR code activity - memorable; mountain climbing - rewarding; villa houses - peaceful; oxygen-rich environment - refreshing,0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Relaxation"", ""Excitement""],
    ""influence_of_emotions"": ""Natural scenery, mountain views, personal experience"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""QR code activity"", ""mountain climbing"", ""villa houses"", ""oxygen-rich environment""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""QR code activity - memorable"", ""mountain climbing - rewarding"", ""villa houses - peaceful"", ""oxygen-rich environment - refreshing""],
    ""comment_sentiment"": {""score_0_to_1"": 0.85}
  }
}",True,
166,1天津市蓟州区盘山_M32432,Contentment; Practicality; Neutral,"Route planning, cost, effort",[],[],cable car; hiking; parking lot; ticket booth; mountain trail; water sources; navigation,cable car - efficient; hiking - strenuous; parking lot - convenient; ticket booth - accessible; mountain trail - scenic or boring; water sources - refreshing; navigation - confusing,0.55,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Practicality"", ""Neutral""],
    ""influence_of_emotions"": ""Route planning, cost, effort"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""cable car"", ""hiking"", ""parking lot"", ""ticket booth"", ""mountain trail"", ""water sources"", ""navigation""],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""cable car - efficient"",
      ""hiking - strenuous"",
      ""parking lot - convenient"",
      ""ticket booth - accessible"",
      ""mountain trail - scenic or boring"",
      ""water sources - refreshing"",
      ""navigation - confusing""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.55
    }
  }
}",True,
167,1天津市蓟州区盘山_66龙行天下66,Contentment; Relaxation,"Affordable price, scenic view",[],[],Climbing; Ropeway,Climbing - Hot; Ropeway - Convenient,0.65,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Relaxation""],
    ""influence_of_emotions"": ""Affordable price, scenic view"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""Climbing"", ""Ropeway""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""Climbing - Hot"", ""Ropeway - Convenient""],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.65
    }
  }
}",True,
168,1天津市蓟州区盘山_兔子爱松鼠,Contentment; Relaxation; Slight Frustration,"Scenic views, physical effort, elevation",[],[],Climbing; Cable car; Lohans Garden,Climbing - Exhausting; Cable car - Convenient; Lohans Garden - Beautiful,0.75,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Relaxation"", ""Slight Frustration""],
    ""influence_of_emotions"": ""Scenic views, physical effort, elevation"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""Climbing"", ""Cable car"", ""Lohans Garden""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""Climbing - Exhausting"", ""Cable car - Convenient"", ""Lohans Garden - Beautiful""],
    ""comment_sentiment"": {""score_0_to_1"": 0.75}
  }
}",True,
169,1天津市蓟州区盘山_匿名用户5,[],,[],[],[],[],0.5,"{
  ""text_analysis"": {
    ""emotions"": [],
    ""influence_of_emotions"": """",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.50
    }
  }
}",True,
170,1天津市蓟州区盘山_爱咖啡的石头,Contentment; Appreciation; Hope,"Scenic beauty, accessibility, future plans",[],[],cable car; hiking; trail; tourist facilities,Cable car - convenient; Hiking - challenging; Trail - scenic; Tourist facilities - well maintained,0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Appreciation"", ""Hope""],
    ""influence_of_emotions"": ""Scenic beauty, accessibility, future plans"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""cable car"", ""hiking"", ""trail"", ""tourist facilities""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""Cable car - convenient"", ""Hiking - challenging"", ""Trail - scenic"", ""Tourist facilities - well maintained""],
    ""comment_sentiment"": {""score_0_to_1"": 0.85}
  }
}",True,
171,1天津市蓟州区盘山_M223363,Admiration; Contentment,"Historical significance, natural beauty",Pinus,Pinus - Majestic,[],[],0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Admiration"", ""Contentment""],
    ""influence_of_emotions"": ""Historical significance, natural beauty"",
    ""text_species_mentions"": [""Pinus""],
    ""feeling_correlated_to_text_species"": [""Pinus - Majestic""],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {""score_0_to_1"": 0.85}
  }
}",True,
172,1天津市蓟州区盘山_匿名用户6,Excitement; Contentment; Gratitude,"Scenic views, comfort, convenience",[],[],cable cars; mountain road; guesthouse,cable cars - relaxing; mountain road - scenic; guesthouse - comfortable,0.9,"{
  ""text_analysis"": {
    ""emotions"": [""Excitement"", ""Contentment"", ""Gratitude""],
    ""influence_of_emotions"": ""Scenic views, comfort, convenience"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""cable cars"", ""mountain road"", ""guesthouse""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""cable cars - relaxing"", ""mountain road - scenic"", ""guesthouse - comfortable""],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.90
    }
  }
}",True,
173,1天津市蓟州区盘山_xuanxuan,Contentment; Hope,"Moderate crowd, cold weather",[],[],[],[],0.5,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Hope""],
    ""influence_of_emotions"": ""Moderate crowd, cold weather"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.50
    }
  }
}",True,
174,1天津市蓟州区盘山_阿洛带你旅游,Contentment; Admiration,Natural beauty,[],[],[],[],0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Admiration""],
    ""influence_of_emotions"": ""Natural beauty"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.85
    }
  }
}",True,
175,1天津市蓟州区盘山_宣达,Admiration; Contentment; Pride,Natural beauty,[],[],[],[],0.9,"{
  ""text_analysis"": {
    ""emotions"": [""Admiration"", ""Contentment"", ""Pride""],
    ""influence_of_emotions"": ""Natural beauty"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.90
    }
  }
}",True,
176,1天津市蓟州区盘山_宣达,Appreciation; Contentment,Scenic beauty,[],[],cable car; sightseeing bus; hiking,cable car - convenient; sightseeing bus - efficient; hiking - requires effort,0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Appreciation"", ""Contentment""],
    ""influence_of_emotions"": ""Scenic beauty"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""cable car"", ""sightseeing bus"", ""hiking""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""cable car - convenient"", ""sightseeing bus - efficient"", ""hiking - requires effort""],
    ""comment_sentiment"": {""score_0_to_1"": 0.85}
  }
}",True,
177,1天津市蓟州区盘山_走遍中国,Disappointment; Criticism; Frustration,"Poor value, long journey",[],[],[],[],0.25,"{
  ""text_analysis"": {
    ""emotions"": [""Disappointment"", ""Criticism"", ""Frustration""],
    ""influence_of_emotions"": ""Poor value, long journey"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.25
    }
  }
}",True,
178,1天津市蓟州区盘山_easywf,Happiness; Admiration; Contentment,Snowy mountain scenery,[],[],Climbing in snow; Ice waterfall viewing; Visiting Wansong Temple,Climbing in snow - Magical; Ice waterfall viewing - Beautiful; Wansong Temple - Serene,0.95,"{
  ""text_analysis"": {
    ""emotions"": [""Happiness"", ""Admiration"", ""Contentment""],
    ""influence_of_emotions"": ""Snowy mountain scenery"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""Climbing in snow"", ""Ice waterfall viewing"", ""Visiting Wansong Temple""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""Climbing in snow - Magical"", ""Ice waterfall viewing - Beautiful"", ""Wansong Temple - Serene""],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.95
    }
  }
}",True,
179,1天津市蓟州区盘山_宣达,Contentment; Appreciation; Excitement,"Scenic views, travel options, time investment",[],[],walking; cable car; halfway ride,walking - tiring; cable car - relaxing; halfway ride - convenient,0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Appreciation"", ""Excitement""],
    ""influence_of_emotions"": ""Scenic views, travel options, time investment"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""walking"", ""cable car"", ""halfway ride""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""walking - tiring"", ""cable car - relaxing"", ""halfway ride - convenient""],
    ""comment_sentiment"": {""score_0_to_1"": 0.85}
  }
}",True,
180,1天津市蓟州区盘山_带上成出去走走1008,Contentment; Gratitude; Excitement,"Scenic beauty, value, convenience",[],[],cable car; mountain trail; pet-friendly trail,cable car - convenient; mountain trail - tiring; pet-friendly trail - welcoming,0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Gratitude"", ""Excitement""],
    ""influence_of_emotions"": ""Scenic beauty, value, convenience"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""cable car"", ""mountain trail"", ""pet-friendly trail""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""cable car - convenient"", ""mountain trail - tiring"", ""pet-friendly trail - welcoming""],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.85
    }
  }
}",True,
181,1天津市蓟州区盘山_刘晨,Contentment; Appreciation; Relaxation,Efficient entry process,[],[],[],[],0.9,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Appreciation"", ""Relaxation""],
    ""influence_of_emotions"": ""Efficient entry process"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.90
    }
  }
}",True,
182,1天津市蓟州区盘山_320804,Frustration; Disappointment; Concern,Ticket confusion,[],[],[],[],0.3,"{
  ""text_analysis"": {
    ""emotions"": [""Frustration"", ""Disappointment"", ""Concern""],
    ""influence_of_emotions"": ""Ticket confusion"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.30
    }
  }
}",True,
183,1天津市蓟州区盘山_M411440,Excitement; Surprise; Contentment,Unexpected winter scenery,[],[],Climbing; Cable car; Snowman; Ice waterfall; Special ticket purchase,Climbing - Challenging; Cable car - Convenient; Snowman - Delightful; Ice waterfall - Surprising; Special ticket purchase - Practical,0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Excitement"", ""Surprise"", ""Contentment""],
    ""influence_of_emotions"": ""Unexpected winter scenery"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""Climbing"", ""Cable car"", ""Snowman"", ""Ice waterfall"", ""Special ticket purchase""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""Climbing - Challenging"", ""Cable car - Convenient"", ""Snowman - Delightful"", ""Ice waterfall - Surprising"", ""Special ticket purchase - Practical""],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.85
    }
  }
}",True,
184,1天津市蓟州区盘山_匿名用户7,Contentment; Admiration; Excitement,"mountain views, historical legacy, hiking joy",[],[],hiking; mountain climbing,hiking - rewarding; climbing - exhilarating,0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Admiration"", ""Excitement""],
    ""influence_of_emotions"": ""mountain views, historical legacy, hiking joy"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""hiking"", ""mountain climbing""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""hiking - rewarding"", ""climbing - exhilarating""],
    ""comment_sentiment"": {""score_0_to_1"": 0.85}
  }
}",True,
185,1天津市蓟州区盘山_M20120,Contentment; Gratitude; Relaxation,Nature immersion,[],[],cable car; hiking; photography; drinking; eating; nature walk; hangyue peak,cable car - relief; hiking - tiring; photography - enjoyable; drinking - pleasant; eating - enjoyable; nature walk - relaxing; hangyue peak - rewarding,0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Gratitude"", ""Relaxation""],
    ""influence_of_emotions"": ""Nature immersion"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""cable car"", ""hiking"", ""photography"", ""drinking"", ""eating"", ""nature walk"", ""hangyue peak""],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""cable car - relief"",
      ""hiking - tiring"",
      ""photography - enjoyable"",
      ""drinking - pleasant"",
      ""eating - enjoyable"",
      ""nature walk - relaxing"",
      ""hangyue peak - rewarding""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.85
    }
  }
}",True,
186,1天津市蓟州区盘山_jkidd28,Contentment; Hope,Crowded holidays,[],[],Hiking; Cable car,Hiking - Easy; Cable car - Convenient,0.75,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Hope""],
    ""influence_of_emotions"": ""Crowded holidays"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""Hiking"", ""Cable car""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""Hiking - Easy"", ""Cable car - Convenient""],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.75
    }
  }
}",True,
187,1天津市蓟州区盘山_M34040,Happiness; Contentment; Gratitude,Revisiting scenic spot,[],[],[],[],0.9,"{
  ""text_analysis"": {
    ""emotions"": [""Happiness"", ""Contentment"", ""Gratitude""],
    ""influence_of_emotions"": ""Revisiting scenic spot"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.90
    }
  }
}",True,
